Scenario,CITY,COUNTY,COUNTY_FIPS,END_USE,FACILITY_ID,FINAL_NAICS_CODE,MECS_NAICS,REPORTING_YEAR,STATE,UNIT_NAME,UNIT_TYPE,Lat,Lon,LLType,geometry,FacilityName,Industry,Company,Thermal MWh/hr,Temp_degC,Temp_Req,Gen,Built,GEN_Opt,Modules_Built,NP_Capacity,NG_Cost (counterfactual),NPV_FOAK,NPV_NOAK,NPV_FOAK (per MWt),NPV_NOAK (per MWt)
10_Base,CEDAR SPRINGS,EARLY,13099,Process Heating,1002823,322130,322130,2015,GA,No. 2 Lime Kiln (L601),0,31.16751,-85.09408,Facility,POINT (-9472629.655122086 3654522.666714629),GEORGIA-PACIFIC CEDAR SPRINGS LLC,Paperboard Mills,"Koch Industries, Inc.",117.9131254,382.2447258,550,Microreactor,TRUE,Microreactor,6,120,623772550.4,-116589510.8,64467495.26,-971579.2569,537229.1272
10_Base,TOLEDO,LINCOLN,41041,Process Heating,1004055,322130,322130,2015,OR,EU3 Lime Kiln #3,0,44.614453,-123.936832,Facility,POINT (-13796585.02877149 5561027.851308432),GEORGIA-PACIFIC TOLEDO LLC,Paperboard Mills,KOCH INDUSTRIES INC,36.92791146,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,195352446.4,-47515561.17,16364876.7,-1187889.029,409121.9174
10_Base,SPRINGFIELD,LANE COUNTY,41039,Process Heating,1002149,322130,322130,2015,OR,#4 Kraft Recovery Furnace EU445C,0,44.055179,-122.952998,Facility,POINT (-13687065.12886638 5473985.235159606),International Paper - Springfield Mill,Paperboard Mills,INTERNATIONAL PAPER CO,92.30931579,382.2447257,550,Microreactor,TRUE,Microreactor,4,80,418976138.8,-75573678.22,48209501.71,-944670.9778,602618.7714
10_Base,BOGALUSA,WASHINGTON,22117,Process Heating,1005653,322130,322130,2015,LA,Lime Kiln,0,30.7766,-89.8551,Facility,POINT (-10002623.97717868 3603770.259972566),INTERNATIONAL PAPER - BOGALUSA MILL,Paperboard Mills,INTERNATIONAL PAPER CO,38.20088026,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,202086582.2,-42880849.59,20999588.27,-1072021.24,524989.7067
10_Base,RICEBORO,LIBERTY,13179,Process Heating,1004886,322130,322130,2015,GA,Recovery Boiler,0,31.741994,-81.40669,Facility,POINT (-9062151.277965875 3729490.775378963),INTERSTATE PAPER LLC,Paperboard Mills,INTERSTATE RESOURCES INC,33.00325436,382.2447257,550,Microreactor,TRUE,Microreactor,1,20,104744034.7,-18893419.56,13046799.38,-944670.9778,652339.9688
10_Base,ORANGE,ORANGE COUNTY,48361,Process Heating,1005909,322130,322130,2015,TX,RF2,0,30.2178,-93.7422,Facility,POINT (-10435333.96984121 3531576.836907027),International Paper - Orange Mill,Paperboard Mills,INTERNATIONAL PAPER CO,37.4536943,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,198133891.7,-45601255.14,18279182.72,-1140031.379,456979.568
10_Base,EVADALE,JASPER COUNTY,48241,Process Heating,1002305,322130,322130,2015,TX,No. 4 Recovery Boiler,0,30.3419,-94.0656,Facility,POINT (-10471334.69316375 3547574.042060629),MEADWESTVACO EVADALE,Paperboard Mills,MEADWESTVACO CORP,59.69770859,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,315807013.2,-55596340.94,38291315.83,-926605.6823,638188.5971
10_Base,PRATTVILLE,Autauga,1001,Process Heating,1006892,322130,322130,2015,AL,Lime Kiln No. 2/ Z013,0,32.4167,-86.4667,Facility,POINT (-9625429.014574749 3818134.129690469),International Paper-Prattville Mill,Paperboard Mills,INTERNATIONAL PAPER CO,70.7334715,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,314232104.1,-56680258.67,37207398.1,-944670.9778,620123.3016
10_Base,COVINGTON,Alleghany,51005,Process Heating,1000256,322130,322130,2015,VA,No. 1 Recovery Furnace REC001,0,37.7997,-79.9946,Facility,POINT (-8904958.138211602 4551168.654846515),"MeadWestvaco of Virginia, Covington",Paperboard Mills,MEADWESTVACO CORP,91.94783597,382.2447257,550,Microreactor,TRUE,Microreactor,4,80,418976138.8,-75573678.22,48209501.71,-944670.9778,602618.7714
10_Base,MONTICELLO,LAWRENCE,28077,Process Heating,1007627,322130,322130,2015,MS,#1 Recovery Boiler,0,31.625853,-90.0839,Facility,POINT (-10028093.87667218 3714297.601301135),GEORGIA PACIFIC MONTICELLO LLC,Paperboard Mills,KOCH INDUSTRIES INC,23.23366106,382.2447257,550,Microreactor,TRUE,Microreactor,1,20,104744034.7,-18893419.56,13046799.38,-944670.9778,652339.9688
10_Base,WEST MONROE,OUACHITA,22073,Process Heating,1000602,322130,322130,2015,LA,No. 4 Recovery Boiler (L03004/L03005),0,32.483198,-92.152243,Facility,POINT (-10258340.76621801 3826906.343090025),GRAPHIC PACKAGING INTERNATIONAL INC - WEST MONROE MILL #31,Paperboard Mills,Graphic Packaging Holding Company,44.44597914,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,26093598.75,-944670.9778,652339.9688
10_Base,LONGVIEW,COWLITZ,53015,Process Heating,1006454,322130,322130,2015,WA,No. 5 Lime Kiln / 1567-00,0,46.10361,-122.92167,Facility,POINT (-13683577.71185881 5796968.369701933),"LONGVIEW FIBRE PAPER AND PACKAGING, INC",Paperboard Mills,KAPSTONE PAPER & PACKAGING CORP,50.94660915,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,26093598.75,-944670.9778,652339.9688
10_Base,Demopolis,MARENGO,1091,Process Heating,1007964,322130,322130,2015,AL,LK3,0,32.453775,-87.977104,Facility,POINT (-9793566.418746872 3823024.152110294),"Rock-Tenn Mill Company, LLC",Paperboard Mills,Rock-Tenn Company,60.63296176,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,314232104.1,-56680258.67,37207398.1,-944670.9778,620123.3016
10_Base,ROME,FLOYD,13115,Process Heating,1006760,322130,322130,2015,GA,LK2,0,34.253386,-85.329071,Facility,POINT (-9498788.733583087 4062876.533062672),International Paper ROME LINERBOARD MILL,Paperboard Mills,International Paper,67.64914281,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,314232104.1,-56680258.67,37207398.1,-944670.9778,620123.3016
10_Base,MACON,BIBB,13021,Process Heating,1003470,322130,322130,2015,GA,L002,0,32.77259,-83.63014,Facility,POINT (-9309664.599770179 3865157.844961273),GRAPHIC PACKAGING INTERNATIONAL,Paperboard Mills,Graphic Packaging Holding Company,39.70436178,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,210040153.9,-37406871.65,26473566.22,-935171.7912,661839.1554
10_Base,COUNCE,Hardin,47071,Process Heating,1007867,322130,322130,2015,TN,Lime Kiln #2,0,35.0442,-88.2652,Facility,POINT (-9825637.118766449 4169889.37097056),Packaging Corporation of America,Paperboard Mills,Packaging Corporation of America,44.75524376,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,26093598.75,-944670.9778,652339.9688
10_Base,HOPEWELL,HOPEWELL CITY,51670,Process Heating,1008708,322130,322130,2015,VA,LK1,0,37.301954,-77.264664,Facility,POINT (-8601063.052793376 4481279.271527116),"Rock-Tenn CP, LLC--Hopewell Mill (Formerly Smurfit-Stone)",Paperboard Mills,Rock-Tenn Company,91.79297261,382.2447257,550,Microreactor,TRUE,Microreactor,4,80,418976138.8,-75573678.22,48209501.71,-944670.9778,602618.7714
10_Base,TACOMA,PIERCE COUNTY,53053,Process Heating,1000624,322130,322130,2015,WA,Lime kiln #1,0,47.264019,-122.427795,Facility,POINT (-13628599.79834328 5985275.674165475),RockTenn Tacoma Mill,Paperboard Mills,Simpson Lumber Company LLC,38.97806995,450,550,Microreactor,TRUE,Microreactor,2,40,213451529.9,-35059021.22,28195734.88,-876475.5305,704893.372
10_Base,BIG ISLAND,Bedford,51019,Process Heating,1000273,322130,322130,2015,VA,REC 13,0,37.5229,-79.3508,Facility,POINT (-8833290.650038892 4512245.102859464),"GP Big Island, LLC",Paperboard Mills,"Koch Industries, Inc.",122.1077783,450,550,Microreactor,TRUE,Microreactor,6,120,650572021.2,-98145003.41,-98145003.41,-817875.0284,-817875.0284
10_Base,Hartsville,Darlington,45031,Process Heating,1000353,322130,322130,2015,SC,Chemical Recovery Kiln,0,34.387,-80.0663,Facility,POINT (-8912939.745701479 4080885.802329092),Sonoco Products Co.,Paperboard Mills,Sonoco ,120.2594871,450,550,Microreactor,TRUE,Microreactor,6,120,650572021.2,-98145003.41,42078218.07,-817875.0284,350651.8173
10_Base,VALDOSTA,LOWNDES,13185,Process Heating,1003280,322130,322130,2015,GA,6076,"TODF (Thermal oxidizer, direct fired, no heat recovery)",30.6949,-83.30442,Facility,POINT (-9273405.615228994 3593189.167784988),PACKAGING CORP. OF AMERICA,Paperboard Mills,PACKAGING CORP OF AMERICA,135.5682493,450,550,Microreactor,TRUE,Microreactor,7,140,742398232,-125929005.2,-125929005.2,-899492.8942,-899492.8942
10_Base,FLORENCE,Florence,45041,Process Heating,1000319,322130,322130,2015,SC,TO,"TODF (Thermal oxidizer, direct fired, no heat recovery)",34.1519,-79.5587,Facility,POINT (-8856433.972174814 4049216.76734835),"Rock-Tenn CP, LLC - Florence Mill",Paperboard Mills,Rock-Tenn Company,54.55720117,450,550,Microreactor,TRUE,Microreactor,3,60,298765897.6,-67324743.49,27557390.66,-1122079.058,459289.8444
10_Base,VALLIANT,MCCURTAIN,40089,Process Heating,1006776,322130,322130,2015,OK,Thermal Oxidizer (EUG F4),RTO (Regenerative thermal oxidizer),33.99919,-95.10972,Facility,POINT (-10587565.59989083 4028693.263443035),International Paper - Valliant Mill,Paperboard Mills,INTERNATIONAL PAPER CO,118.6453996,450,550,Microreactor,TRUE,Microreactor,6,120,649725399.3,-98727683.74,77050311.19,-822730.6979,642085.9266
10_Base,MANSFIELD,DE SOTO,22031,Process Heating,1005738,322130,322130,2015,LA,LVHC/HVLC Incinerator (57-99),"TODF (Thermal oxidizer, direct fired, no heat recovery)",32.15889,-93.55667,Facility,POINT (-10414680.86471433 3784185.527324749),International Paper - Mansfield Mill,Paperboard Mills,INTERNATIONAL PAPER CO,55.0186304,450,550,Microreactor,TRUE,Microreactor,3,60,301292774.3,-65585642.14,29296492.01,-1093094.036,488274.8668
10_Base,HODGE,JACKSON,22049,Process Heating,1005012,322130,322130,2015,LA,TO,"TODF (Thermal oxidizer, direct fired, no heat recovery)",32.276643,-92.727371,Facility,POINT (-10322363.72231896 3799679.352419207),"ROCKTENN CP, LLC - HODGE MILL",Paperboard Mills,Rock-Tenn Company,51.36885759,450,550,Microreactor,TRUE,Microreactor,2,40,216857340.4,-32715001.14,30539754.96,-817875.0284,763493.874
10_Base,BREWTON,ESCAMBIA,1053,Process Heating,1005948,322130,322130,2015,AL,X039,RTO (Regenerative thermal oxidizer),31.077123,-87.111402,Facility,POINT (-9697196.912928153 3642769.08860786),GEORGIA-PACIFIC BREWTON LLC,Paperboard Mills,KOCH INDUSTRIES INC,57.97536855,450,550,Microreactor,TRUE,Microreactor,3,60,317484450.4,-54441859.07,39445797.69,-907364.3178,657429.9615
10_Base,PINE HILL,WILCOX,1131,Process Heating,1002113,322130,322130,2015,AL,NCG Incinerator,"ICI (Incinerator, commercial and industrial)",31.968879,-87.482747,Facility,POINT (-9738534.849236781 3759226.205192095),International Paper - Pine Hill Mill,Paperboard Mills,INTERNATIONAL PAPER CO,114.9230667,450,550,Microreactor,TRUE,Microreactor,6,120,629341176.6,-112756951.3,65758629.98,-939641.2611,547988.5832
10_Base,ARKANSAS CITY,DESHA,5041,Process Heating,1002708,322130,322130,2015,AR,#1 Paper Machine,PD (Product or intermediate product dryer),33.705796,-91.238099,Facility,POINT (-10156578.72162628 3989365.698053074),CLEARWATER PAPER CORP-CYPRESS BEND MILL,Paperboard Mills,CLEARWATER PAPER CORP,52.65620823,450,550,Microreactor,TRUE,Microreactor,2,40,216857340.4,-32715001.14,30539754.96,-817875.0284,763493.874
10_Base,SHELDON SPRINGS,FRANKLIN,50011,Process Heating,1006423,322130,322130,2015,VT,CP-UGR Garage Heaters,OCS (Other combustion source),44.909945,-72.976094,Facility,POINT (-8123661.624162067 5607355.293696778),ROCK-TENN CONVERTING COMPANY - MISSISQUOI MILL,Paperboard Mills,ROCK-TENN CO,100.2135074,450,550,Microreactor,TRUE,Microreactor,5,100,542143351,-81787502.84,69093335.56,-817875.0284,690933.3556
10_Base,FITCHBURG,WORCESTER,25027,Process Heating,1005970,322130,322130,2015,MA,GP-02-Space Heaters (EU6),OCS (Other combustion source),42.560572,-71.849629,Facility,POINT (-7998264.113965621 5245323.819081351),NEWARK AMERICA,Paperboard Mills,THE NEWARK GROUP INC,63.13483634,450,550,Microreactor,TRUE,Microreactor,3,60,325286010.6,-49072501.71,44815155.06,-817875.0284,746919.251
10_Base,MIDDLETOWN,BUTLER,39017,Process Heating,1004982,322130,322130,2015,OH,P002 Infrared Unit,PRH (Process Heater),39.51827,-84.390926,Facility,POINT (-9394354.909892829 4796183.55251428),GRAPHIC PACKAGING INT. INC.,Paperboard Mills,GRAPHIC PACKAGING INTERNATIONAL INC,84.19566241,450,550,Microreactor,TRUE,Microreactor,4,80,433714680.8,-65430002.27,56859201.13,-817875.0284,710740.0141
10_Base,BATTLE CREEK,CALHOUN COUNTY,26025,Process Heating,1007871,322130,322130,2015,MI,RPH,"NGLH (Heater, natural gas line)",42.32269,-85.20496,Facility,POINT (-9484972.760261243 5209440.075544963),ROCKTENN,Paperboard Mills,Rock-Tenn Company,56.39527853,450,550,Microreactor,TRUE,Microreactor,3,60,308831568.5,-60397131.24,33490525.52,-1006618.854,558175.4253
10_Base,LAWTON,COMANCHE COUNTY,40031,Process Heating,1001069,322130,322130,2015,OK,AMU003,PD (Product or intermediate product dryer),34.59646,-98.50255,Facility,POINT (-10965253.70783897 4109176.000483832),REPUBLIC PAPERBOARD CO,Paperboard Mills,REPUBLIC PAPERBOARD CO,111.909648,450,550,Microreactor,TRUE,Microreactor,5,100,542143351,-81787502.84,69093335.56,-817875.0284,690933.3556
10_Base,SAINT PAUL,RAMSEY COUNTY,27123,Process Heating,1006988,322130,322130,2015,MN,EU018,PD (Product or intermediate product dryer),44.95903,-93.19367,Facility,POINT (-10374271.88955637 5615073.902584061),WALDORF CORP,Paperboard Mills,ROCK-TENN CO,118.2526043,450,550,Microreactor,TRUE,Microreactor,6,120,647574375.6,-100208107.5,75569887.45,-835067.5624,629749.0621
10_Base,Massillon,STARK,39151,Process Heating,1004536,322130,322130,2015,OH,GP-Heaters/Air Make-up,OCS (Other combustion source),40.75117,-81.51088,Facility,POINT (-9073749.655711627 4975708.286848255),"Greif Packaging, LLC",Paperboard Mills,GREIF INC,50.75991992,450,550,Microreactor,TRUE,Microreactor,2,40,216857340.4,-32715001.14,30539754.96,-817875.0284,763493.874
10_Base,TOMAHAWK,LINCOLN,55069,Process Heating,1003884,322130,322130,2015,WI,B29,"OB (Boiler, other)",45.450849,-89.740303,Facility,POINT (-9989844.83359408 5692779.899043117),PACKAGING CORPORATION OF AMERICA-TOMAHAWK,Paperboard Mills,Packaging Corporation of America,123.9257163,450,550,Microreactor,TRUE,Microreactor,6,120,650572021.2,-98145003.41,42078218.07,-817875.0284,350651.8173
10_Base,MC INTOSH,WASHINGTON,1129,CHP and/or Cogeneration Process,1003551,325199,325199,2015,AL,CP-100,OCS (Other combustion source),31.279,-87.9955,Facility,POINT (-9795614.252099505 3669035.858925119),BASF CORPORATION,Other Basic Organic Chemicals,BASF CORP,495.2231021,220,300,PBR-HTGR,TRUE,PBR-HTGR,2,400,1937986374,253440581.7,361459388.1,633601.4542,903648.4702
10_Base,LULING,SAINT CHARLES,22089,CHP and/or Cogeneration Process,1001989,325199,325199,2015,LA,CP-1,OCS (Other combustion source),29.92444,-90.352217,Facility,POINT (-10057962.78848336 3493841.002867021),MONSANTO CO - LULING PLANT,Other Basic Organic Chemicals,Monsanto Company,877.818228,220,300,PBR-HTGR,TRUE,PBR-HTGR,4,800,3875972747,506881163.3,672080755.5,633601.4542,840100.9443
10_Base,BATON ROUGE,EAST BATON ROUGE,22033,CHP and/or Cogeneration Process,1003003,325199,325199,2015,LA,CP-Sitewide,OCS (Other combustion source),30.50986,-91.18465,Facility,POINT (-10150628.80616287 3569257.39821901),Eco Services Baton Rouge Site,Other Basic Organic Chemicals,Eco Services Operations LLC,403.1680605,220,300,PBR-HTGR,TRUE,PBR-HTGR,2,400,1937986374,253440581.7,366069431.2,633601.4542,915173.5779
10_Base,IOWA FALLS,HARDIN COUNTY,19083,CHP and/or Cogeneration Process,1003146,325199,325199,2015,IA,GP-1,OCS (Other combustion source),42.512112,-93.264461,Facility,POINT (-10382152.30762912 5238002.718868382),Cargill Incorporated,Other Basic Organic Chemicals,CARGILL INC,573.8114675,220,300,PBR-HTGR,TRUE,PBR-HTGR,3,600,2808178801,321708332.9,467312110.1,536180.5548,778853.5169
10_Base,KINGSPORT,Sullivan,47163,Conventional Boiler Use,1000232,325211,325211,2015,TN,CS325-31,"PCWD (Pulverized coal, wall-fired, dry bottom)",36.5192,-82.535,Facility,POINT (-9187754.172622833 4372299.689667945),Eastman Chemical Company,Plastics Materials and Resins,Eastman Chemical Company,910.2417008,260,300,PBR-HTGR,TRUE,PBR-HTGR,4,800,3948999157,557140967.1,682234851,696426.2088,852793.5638
10_Base,LAS VEGAS,CLARK COUNTY,32003,Conventional Boiler Use,1002551,327410,327410,2015,NV,GP- 1,OCS (Other combustion source),36.204003,-115.129625,Facility,POINT (-12816171.23022054 4328728.299873163),Lhoist North America APEX PLANT,Lime,Lhoist North America,396.5977194,260,300,PBR-HTGR,TRUE,PBR-HTGR,2,400,1977479873,280339011.6,382838105.6,700847.529,957095.264
10_Base,TACOMA,PIERCE,53053,Conventional Boiler Use,1002920,327410,327410,2015,WA,GP-01,OCS (Other combustion source),47.271365,-122.397262,Facility,POINT (-13625200.88033089 5986480.779315013),GRAYMONT WESTERN US INC,Lime,"Graymont, Inc.",390.815525,260,300,PBR-HTGR,TRUE,PBR-HTGR,2,400,1948649216,263230694.8,371249501.2,658076.737,928123.753
10_Base,Cleburne,JOHNSON,48251,Conventional Boiler Use,1002395,327410,327410,2015,TX,GP-2,OCS (Other combustion source),32.246389,-97.550828,Facility,POINT (-10859308.49942221 3795696.644175465),Texas Lime Company,Lime,US LIME & MINERALS INC,963.1207033,260,300,PBR-HTGR,TRUE,PBR-HTGR,5,1000,4802225814,616895931.3,616895931.3,616895.9313,616895.9313
10_Base,COFIELD,HERTFORD COUNTY,37091,Conventional Boiler Use,1002958,331111,331111,2015,NC,CP-1,OCS (Other combustion source),36.355216,-76.81115,Facility,POINT (-8550578.105245754 4349609.272050427),NUCOR STEEL HERTFORD COUNTY,Iron and Steel Mills,Nucor Corporation,507.0718177,260,300,PBR-HTGR,TRUE,PBR-HTGR,2,400,1973569988,277930700.6,380429794.7,694826.7516,951074.4867
10_Base,PHENIX CITY,Russell,1113,CHP and/or Cogeneration Process,1000262,322121,322121,2015,AL,Gas Turbine,"CCCT (CC (Turbine, combined cycle))",32.175,-85.0311,Facility,POINT (-9465618.753591925 3786304.081430716),"MeadWestvaco Coated Board, LLC","Paper Mills, except Newsprint",MEADWESTVACO CORP,413.151607,260,300,PBR-HTGR,TRUE,PBR-HTGR,2,400,1973569988,277930700.6,385949507,694826.7516,964873.7676
10_Base,MONTVILLE,NEW LONDON,9011,CHP and/or Cogeneration Process,1003488,322121,322121,2015,CT,COGEN,"CCCT (CC (Turbine, combined cycle))",41.4495,-72.1304,Facility,POINT (-8029519.398715139 5078870.609854756),RAND-WHITNEY CONTAINERBOARD LP,"Paper Mills, except Newsprint",THE KRAFT GROUP,588.441408,177,300,PBR-HTGR,TRUE,PBR-HTGR,3,600,2823644233,325434449.3,479183090.3,542390.7488,798638.4838
10_Base,OXNARD,VENTURA COUNTY,6111,CHP and/or Cogeneration Process,1006048,322121,322121,2015,CA,EPN 1 - Turbine,"CCCT (CC (Turbine, combined cycle))",34.14175,-119.18299,Facility,POINT (-13267389.75801982 4047851.506022128),New-Indy Oxnard LLC,"Paper Mills, except Newsprint","New-Indy Containerboard, LLC",807.9073811,177,300,PBR-HTGR,TRUE,PBR-HTGR,4,800,3800422951,454884659.5,637171449.1,568605.8244,796464.3113
10_Base,Shreveport,CADDO PARISH,22017,Conventional Boiler Use,1006994,322110,322110,2015,LA,Boiler,"OB (Boiler, other)",32.373184,-93.640754,Facility,POINT (-10424041.0527782 3812397.131455639),Pratt Industries,Pulp Mills,PRATT INDUSTRIES USA,391.5546069,265.4549356,300,PBR-HTGR,TRUE,PBR-HTGR,2,400,1956943155,268589449.6,376608256,671473.624,941520.6399
10_Base,MENASHA,WINNEBAGO COUNTY,55139,Process Heating,1002862,322130,322130,2015,WI,CP-B01B03,OCS (Other combustion source),44.19842,-88.45044,Facility,POINT (-9846257.941240996 5496199.656031029),U S PAPER MILLS CORP SUBSIDARY OF SONOCO,Paperboard Mills,Sonoco P,431.4403122,382.2447257,550,PBR-HTGR,TRUE,PBR-HTGR,2,400,2094880694,361421760.6,458490945.4,903554.4015,1146227.364
10_Base,TEXAS CITY,GALVESTON COUNTY,48167,CHP and/or Cogeneration Process,1000022,325199,325199,2015,TX,GP-Htr,OCS (Other combustion source),29.42807,-94.995369,Facility,POINT (-10574836.10479913 3430243.394612808),ISP TECHNOLOGIES TEXAS CITY PLANT,Other Basic Organic Chemicals,ASHLAND INC,1528.678276,220,300,iPWR,TRUE,iPWR,1,1500,7267448902,1505825217,1612203873,1003883.478,1074802.582
10_Base,KROTZ SPRINGS,SAINT LANDRY,22097,Process Heating,1007622,324110,324110,2015,LA,EQT089,"TODF (Thermal oxidizer, direct fired, no heat recovery)",30.526504,-91.748383,Facility,POINT (-10213383.27666624 3571408.14728136),ALON REFINING KROTZ SPRINGS INC,Petroleum Refineries,"AlonUSA Energy, Inc.",2071.420982,220,300,iPWR,TRUE,iPWR,1,1500,7267448902,1505825217,1666355754,1003883.478,1110903.836
10_Base,PLAQUEMINE,IBERVILLE,22047,CHP and/or Cogeneration Process,1002350,325181,325181,2015,LA,CP-1,OCS (Other combustion source),30.265426,-91.18419,Facility,POINT (-10150577.59919711 3537713.711114389),GEORGIA GULF CHEMICALS & VINYLS LLC,Alkalies and Chlorine,AXIALL CORPORATION,1146.616569,260,300,iPWR,TRUE,iPWR,1,1500,5717156392,530127995.7,787464584.5,353418.6638,524976.3897
